geometry,access,source,note,leisure,name,nodes,wikidata,addr:city,addr:country,addr:postcode,addr:street,description,golf:course,golf:par,phone,website,addr:housenumber,addr:housename,start_date,source:name,wikipedia,email,alt_name,postal_code,fhrs:id,not:addr:postcode,opening_hours,source:address,name:en,surface,old_name,operator,source:addr,golf,fixme,charge,fee,ways,type
"POLYGON ((0.0115104 51.6347063, 0.0121351 51.6345201, 0.0121858 51.6345904, 0.0123264 51.6346071, 0.0126235 51.6346434, 0.0126743 51.6346496, 0.0136785 51.6350179, 0.0131992 51.6352162, 0.0124487 51.6352411, 0.0126172 51.6361177, 0.0126577 51.6365848, 0.0126538 51.6382909, 0.0126619 51.6388846, 0.0125155 51.6395275, 0.0124017 51.63985, 0.0122621 51.6402513, 0.0121791 51.6404658, 0.0118993 51.6403338, 0.0116651 51.6406667, 0.0116604 51.6407866, 0.0111174 51.641075, 0.0102763 51.6412945, 0.0099245 51.64119, 0.0094944 51.6413257, 0.0089203 51.6411872, 0.0086767 51.641284, 0.008361 51.6412356, 0.0068921 51.6414026, 0.0056544 51.6413708, 0.0058819 51.6414799, 0.006304 51.6415319, 0.0060988 51.6415447, 0.0057199 51.6414948, 0.0054058 51.6415625, 0.0051029 51.6414606, 0.0041906 51.6413991, 0.0027075 51.6410138, 0.0024556 51.6410154, 0.0023794 51.6411302, 0.0022321 51.6410489, 0.0023136 51.6407738, 0.0018752 51.640357, 0.0015539 51.6403886, 0.0012913 51.6401923, 0.001647 51.6401317, 0.0019825 51.639933, 0.002015 51.639712, 0.002125 51.6399301, 0.0023731 51.6398344, 0.0023017 51.6400415, 0.0025666 51.6400987, 0.002911 51.6402527, 0.0032142 51.6404758, 0.0039768 51.6406324, 0.0049561 51.6409015, 0.0051591 51.6408198, 0.0052457 51.6409947, 0.0056016 51.6408965, 0.0055064 51.6410113, 0.0057806 51.641026, 0.0063847 51.6410602, 0.0070035 51.6412165, 0.0077577 51.6411994, 0.0079179 51.6410449, 0.0078308 51.6409279, 0.0069443 51.6408628, 0.0063625 51.6408199, 0.0053032 51.6406943, 0.0049031 51.6405366, 0.0048454 51.6404799, 0.0046551 51.6402926, 0.0045871 51.6395438, 0.0042706 51.6392734, 0.0042582 51.6389995, 0.0042368 51.6389912, 0.0040793 51.6395296, 0.0037883 51.6397349, 0.0038067 51.6401272, 0.0031615 51.6401596, 0.0025779 51.6398057, 0.0022872 51.6395346, 0.0024354 51.6395072, 0.0024372 51.6393679, 0.0021103 51.6392999, 0.0018287 51.6387998, 0.0017063 51.6386458, 0.0018278 51.6385897, 0.0012869 51.637326, 0.001324 51.6372673, 0.0016199 51.6372083, 0.0016148 51.6371314, 0.0016699 51.6371505, 0.0017432 51.6371929, 0.0020918 51.6371954, 0.0022453 51.637102, 0.0024463 51.6375316, 0.0024166 51.6376172, 0.0026687 51.6377719, 0.0026857 51.637726, 0.0027585 51.6374256, 0.0027333 51.6370808, 0.0035248 51.6369431, 0.0046945 51.6365287, 0.0048867 51.6364504, 0.0076895 51.6357302, 0.0096591 51.635237, 0.0115104 51.6347063))",,,,golf_course,Chingford Golf Club,"[250887457, 250887458, 1437809442, 250887459, 480693923, 250887460, 250887461, 250887462, 250887463, 4823433304, 250887464, 250887465, 1437817499, 1437817553, 250887466, 1437817571, 250887467, 250887468, 250887469, 250887470, 250887471, 250887472, 250887473, 250887474, 250887475, 250887476, 250887477, 250887478, 250887479, 250887480, 250888950, 250888951, 250887481, 250887482, 250887483, 250887484, 250887485, 250887486, 250887487, 250887488, 250887489, 250887490, 250887491, 250888952, 250887492, 250887493, 250888953, 250887494, 250888954, 250887495, 250887496, 250887497, 250887499, 250887502, 250887504, 250887508, 250887509, 250887510, 250888955, 250887511, 250887512, 250887513, 250887514, 250887515, 250887516, 250887517, 250887518, 250887519, 250887520, 3172999054, 250887521, 250887522, 250887523, 250887524, 250887525, 250887526, 250887527, 250887528, 250887529, 250887530, 250887531, 250887532, 250887533, 250887534, 250887535, 250887536, 250887537, 250887538, 250887539, 250887540, 250888956, 250887541, 250887542, 250887543, 250887544, 250888957, 250887545, 250887546, 250887547, 250887548, 250887549, 250887550, 250887551, 250887552, 250887553, 250887554, 250887457]",,London,,E4 6AN,Station Road,18 hole Par 71,18_hole,71,+44 20 8529 5708,https://www.chingfordgolfclub.org.uk/,158,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((-0.1503245 51.3334242, -0.1509115 51.3332503, -0.1510746 51.3332191, -0.1511731 51.333185, -0.1513044 51.333127, -0.1514049 51.3330702, -0.153888 51.3324937, -0.1538918 51.3324482, -0.1550978 51.3321726, -0.155285 51.3313955, -0.1552829 51.3310774, -0.1552462 51.3307054, -0.1551373 51.3302213, -0.1550605 51.3299395, -0.154654 51.3296188, -0.1545368 51.3295312, -0.1541828 51.3293346, -0.1539941 51.3292016, -0.1539176 51.3291354, -0.1537999 51.3289937, -0.15353 51.3287008, -0.152901 51.328003, -0.1526166 51.3277669, -0.1521324 51.3273404, -0.1521015 51.3273109, -0.152063 51.3272793, -0.1514748 51.3276371, -0.1506722 51.3279444, -0.1502744 51.3281416, -0.1498619 51.3284764, -0.1492261 51.3287162, -0.1444272 51.3264637, -0.1443923 51.3263189, -0.1444735 51.3259181, -0.1442612 51.3259077, -0.1456037 51.3234971, -0.1471618 51.3229216, -0.147965 51.3226889, -0.1487903 51.3226809, -0.1497052 51.3231343, -0.1502726 51.323409, -0.1513582 51.324048, -0.1521967 51.3246352, -0.1522772 51.3247101, -0.1523245 51.3247754, -0.152355 51.3248477, -0.1525786 51.3256089, -0.1527979 51.3260937, -0.1530265 51.3264433, -0.1531744 51.3265802, -0.1532071 51.3265998, -0.1532391 51.3266174, -0.1533523 51.3266966, -0.1543306 51.3273461, -0.1545766 51.3275289, -0.1548227 51.3277621, -0.1553308 51.3282633, -0.1557824 51.3287264, -0.1559398 51.3289712, -0.1564757 51.329494, -0.1565132 51.3295792, -0.1565589 51.3299068, -0.1566533 51.3302572, -0.1567075 51.3305157, -0.1569123 51.3311003, -0.156938 51.3312459, -0.1569825 51.3318545, -0.1569909 51.3322544, -0.1569096 51.3330116, -0.1568143 51.3335794, -0.1567352 51.3337634, -0.1566521 51.3342054, -0.1566352 51.3345408, -0.1566584 51.334603, -0.1566579 51.3346439, -0.1533582 51.3349984, -0.1537147 51.3361263, -0.1538614 51.3370879, -0.1535876 51.337149, -0.1534112 51.3369575, -0.1520851 51.3371819, -0.1503245 51.3334242))",,,,golf_course,Woodcote Park Golf Club,"[251781175, 2698035192, 2698035191, 2698035188, 2016515774, 2016515772, 2016515766, 2016515764, 251781176, 2698035128, 251781177, 2016515754, 2016515753, 251781178, 2016515750, 2016515748, 2016515747, 2698034861, 2698034857, 2698034843, 2016515743, 2016515741, 2698034695, 2698034670, 521937632, 251781179, 2698034689, 2698034707, 2698034723, 2698034762, 251781180, 255275606, 1807548697, 1807548695, 1807548693, 251781182, 1807548646, 251781183, 1807548642, 3729873721, 3729873832, 2698034507, 251781184, 2698034561, 3729874008, 2698034571, 2698034593, 3729874078, 3729874090, 3729874096, 251781185, 2756048937, 3729874103, 2756048952, 2756048954, 2756048959, 2756048961, 3729874174, 3729874176, 3729874184, 3729874188, 3729874193, 3729874217, 3729874227, 3729874245, 3729874249, 3729874269, 251781188, 3729874313, 3729874327, 3729874339, 3729874359, 3729874367, 251781189, 3729874371, 251781190, 3729874440, 2698035245, 2698035247, 2698035244, 2698035246, 251781175]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((-0.1186845 51.6297002, -0.118512 51.6298687, -0.1179892 51.6302894, -0.1176917 51.6305201, -0.1170985 51.6306238, -0.1168217 51.6306608, -0.1165872 51.6307075, -0.1160419 51.6305077, -0.1158365 51.6303975, -0.115493 51.6302172, -0.1151996 51.6300857, -0.1153545 51.6298682, -0.1155908 51.6296103, -0.1156967 51.6293523, -0.1158434 51.6291601, -0.1159493 51.6290943, -0.1162182 51.6291499, -0.1164871 51.6292157, -0.1165849 51.6292511, -0.1165116 51.6293927, -0.1163649 51.6295141, -0.1164871 51.6296457, -0.1165116 51.6297569, -0.1164057 51.6298682, -0.1163731 51.629939, -0.116536 51.6299694, -0.1166746 51.6300048, -0.1168375 51.6300402, -0.116919 51.6299036, -0.1169435 51.6297367, -0.1169435 51.6296001, -0.117082 51.6295597, -0.1173102 51.6296103, -0.1175465 51.6296962, -0.1177665 51.6297013, -0.1179621 51.6296912, -0.118125 51.6296494, -0.1182962 51.6296001, -0.1184591 51.6296204, -0.1186845 51.6297002))",,,,golf_course,Grovelands Pitch & Putt Course,"[253935596, 253935597, 253935598, 253935599, 253935600, 253935601, 253935602, 253935607, 253935609, 253935610, 253935611, 253935612, 253935613, 253935614, 253935615, 253935616, 253935617, 253935618, 253935619, 253935620, 253935621, 253935622, 253935623, 253935624, 253935625, 253935626, 253935627, 253935628, 253935629, 253935630, 253935631, 253935632, 253935633, 253935634, 253935635, 253935636, 253935637, 253935638, 253935639, 253935596]",,Southgate,,N14 6RS,Bourne Hill,9 hole Pitch & Putt,pitch_and_putt,,+44 20 8882 6879,http://www.grovelandsgolf.com/,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((0.2874598 51.5594505, 0.2863929 51.5594654, 0.2860007 51.5594552, 0.2853629 51.5594188, 0.2847304 51.5593308, 0.2842465 51.5592411, 0.2833351 51.5590386, 0.2830381 51.5589585, 0.2826485 51.5588535, 0.282544 51.5588307, 0.2823427 51.5587868, 0.2816185 51.5586235, 0.2805752 51.5583499, 0.2795525 51.5580984, 0.2787923 51.5579254, 0.278593 51.5578705, 0.2781724 51.5578236, 0.2777217 51.5577939, 0.27734 51.5577805, 0.2771862 51.5575242, 0.2772804 51.5568559, 0.2774753 51.5566723, 0.2770741 51.5560239, 0.2770953 51.555742, 0.2772603 51.5556574, 0.2774542 51.5548724, 0.2771877 51.5542336, 0.2771859 51.5539947, 0.2771204 51.552475, 0.2809438 51.5520619, 0.2810888 51.5522547, 0.28134 51.5545317, 0.2814674 51.5552301, 0.2819752 51.555567, 0.2832283 51.5555083, 0.2840523 51.5555617, 0.2841493 51.5555487, 0.2854084 51.5553802, 0.2871765 51.5554496, 0.2874169 51.5585287, 0.2874598 51.5594505))",,,,golf_course,Cranham Golf Course,"[254008155, 4889092125, 254008157, 4889092126, 254008158, 254008159, 4889092123, 7975226549, 4889092124, 7975226550, 4889092122, 254008160, 4889092121, 254008162, 3393243712, 254008163, 254008164, 3393243702, 3393243698, 254008165, 3393243668, 3393243666, 254008166, 3393243654, 3393243649, 3393243602, 3393243572, 254008212, 254008258, 254008259, 3393243457, 254008260, 254008261, 254008262, 254008263, 254008264, 3700653372, 254008265, 254008266, 254008267, 254008155]",,,,,,,,,,https://www.cranhamgolfcourse.co.uk/,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((-0.297765 51.5263567, -0.2979366 51.5272057, -0.2978508 51.5273499, -0.2953016 51.5276169, -0.2951471 51.5275795, -0.2948553 51.5271256, -0.2941 51.5270028, -0.2939664 51.5258689, -0.2956967 51.525828, -0.2965202 51.525536, -0.297765 51.5263567))",,,,golf_course,Hanger Hill Park Pitch & Putt,"[254675520, 254675521, 254675522, 254675523, 254675524, 254675525, 254675526, 254675527, 254675528, 254675529, 254675520]",,London,,W5 2JL,Hillcrest Road,9 hole Pitch & Putt,pitch_and_putt,,+44 20 8991 5343,https://www.londonpitchnputt.com/,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((0.3219256 51.5404671, 0.3172478 51.5400293, 0.3154944 51.5398995, 0.3154711 51.5398959, 0.314683 51.5398557, 0.314527 51.5398478, 0.3134627 51.5397624, 0.3104414 51.5395756, 0.31045 51.539314, 0.3035921 51.5389083, 0.303266 51.5407233, 0.3030171 51.540718, 0.3027051 51.5422859, 0.3026995 51.5423141, 0.3029398 51.5423728, 0.3101011 51.5431431, 0.3136854 51.5433536, 0.3141491 51.5433525, 0.3147951 51.5434007, 0.3152305 51.5414906, 0.3168787 51.5415721, 0.3179087 51.5416949, 0.3180804 51.5417536, 0.322123 51.5420739, 0.3219256 51.5404671))",,,,golf_course,Top Meadow,"[255693957, 255693958, 2669122072, 255693959, 2669122544, 255693960, 255693961, 255693962, 255693963, 255693964, 255694215, 255694217, 7947231306, 255694218, 255694219, 255694220, 7945627992, 7945628157, 255694222, 255694223, 255694224, 255694225, 255694226, 255694351, 255693957]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((-0.2387519 51.6472681, -0.2375502 51.6469751, -0.2370352 51.6470018, -0.2363595 51.6471326, -0.2371953 51.6479584, -0.2354903 51.6485063, -0.2338108 51.6491121, -0.2348306 51.6504321, -0.2362964 51.6500443, -0.2363915 51.6501905, -0.2368314 51.6504501, -0.2374966 51.6508495, -0.2379257 51.6521742, -0.2376575 51.6530994, -0.237561 51.6536053, -0.2377809 51.6542035, -0.2378219 51.6543169, -0.2381618 51.6547568, -0.2404041 51.6536453, -0.2411873 51.6529397, -0.2414317 51.6522717, -0.2415554 51.6520676, -0.2416038 51.6518921, -0.2415919 51.6518582, -0.2413053 51.6510359, -0.2409513 51.6503969, -0.2400608 51.6497179, -0.2395029 51.6490455, -0.2391431 51.6483568, -0.2389557 51.6478206, -0.2387519 51.6472681))",,,"Arkley Golf Club, Rowley Green Road, Arkley, Hertfordshire EN5 3HL",golf_course,Arkley Golf Club,"[260404760, 1215377907, 260404761, 260404762, 260404763, 260404764, 1215377910, 1215377912, 1216061412, 1215377914, 1215377919, 260404765, 260404766, 260404767, 1215377923, 7692443800, 260404768, 260404769, 260404770, 260404771, 7692443788, 7692443789, 125778079, 260404772, 260404773, 260404774, 260404775, 260404776, 260404777, 260404778, 260404760]",,,,,,9 hole Par 34,9_hole,34,+44 20 8440 8473;+44 20 8449 0394,https://www.arkleygolfclub.co.uk/,,,,,,office@arkleygolfclub.co.uk,,,,,,,,,,,,,,,,,
"POLYGON ((0.122635 51.407696, 0.1240672 51.407052, 0.1234873 51.4062121, 0.1228066 51.4056645, 0.1227814 51.4053487, 0.1212392 51.4051723, 0.1209587 51.4052071, 0.1210711 51.40543, 0.1212176 51.4057604, 0.1213385 51.4061969, 0.1214376 51.4064737, 0.1216504 51.4067525, 0.1219377 51.4070233, 0.122635 51.407696))",,,,golf_course,Orpington Golf Centre,"[262190218, 262190220, 262190222, 613691371, 262190223, 7959705310, 262190225, 262190226, 613691373, 613691375, 262190228, 613691376, 262190229, 262190218]",,,,,,,driving_range,,,,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((0.2507821 51.6117749, 0.2538934 51.6098694, 0.2529708 51.6095895, 0.2514687 51.6086967, 0.2519408 51.6079904, 0.2502603 51.6075243, 0.2503343 51.6073779, 0.249469 51.6072007, 0.248865 51.6069974, 0.2483785 51.6066959, 0.2480999 51.6063913, 0.247542 51.6064846, 0.2473703 51.6072175, 0.2473918 51.6081237, 0.2480355 51.6086967, 0.2476707 51.6091498, 0.2475147 51.6101088, 0.2474561 51.610469, 0.245328 51.6121969, 0.2435976 51.6133276, 0.2449781 51.6136567, 0.2462411 51.6136739, 0.2463897 51.6143872, 0.2469163 51.615636, 0.2467237 51.6162119, 0.2463315 51.6166086, 0.2462416 51.6178016, 0.2491908 51.6174624, 0.2496888 51.6174597, 0.2508877 51.6174843, 0.2514939 51.6171498, 0.2519438 51.6169101, 0.2526704 51.6167581, 0.2527182 51.6167705, 0.253121 51.6163051, 0.2534214 51.6152259, 0.2538505 51.6149461, 0.2538903 51.6148199, 0.2540437 51.6143332, 0.2538291 51.6138269, 0.2502027 51.6135337, 0.2502886 51.6126543, 0.2507821 51.6117749))",,yahoo,,golf_course,Maylands Golf Club,"[25871185, 25871188, 25871191, 25871194, 25872070, 3678838177, 25872069, 25872068, 25872065, 25872063, 25872061, 25872059, 25872057, 25872055, 25871195, 25871196, 25872241, 25871197, 25871198, 25871199, 25871220, 25871219, 25871217, 25871216, 25871214, 25871212, 25871168, 25871169, 3000947912, 25871170, 273533402, 25871171, 25871172, 29765237, 25871174, 25871175, 25871177, 5403799550, 25871178, 25871180, 25871181, 25871183, 25871185]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((-0.437384 51.5713784, -0.4371829 51.571222, -0.4369265 51.5713417, -0.4361178 51.5718072, -0.4359724 51.5718986, -0.4359027 51.5719729, -0.4355336 51.5715995, -0.4343234 51.5718396, -0.4346496 51.5721756, -0.4342805 51.5724104, -0.4335595 51.5724957, -0.4330188 51.5725864, -0.4328471 51.5726771, -0.4331046 51.5732265, -0.4332763 51.5735413, -0.4332935 51.5737227, -0.433242 51.574032, -0.4337569 51.5744695, -0.4339458 51.5745228, -0.4344951 51.5742027, -0.4348813 51.5739094, -0.4353963 51.5734559, -0.4356023 51.5733226, -0.43707 51.57392, -0.4369756 51.5741761, -0.4385978 51.5745495, -0.4391643 51.5746135, -0.4404861 51.5750616, -0.4418594 51.5756217, -0.4425374 51.5752696, -0.4431513 51.5751997, -0.4433442 51.5751789, -0.4442369 51.5751523, -0.4450694 51.5751416, -0.4455844 51.5751363, -0.446108 51.5750562, -0.4462882 51.5750082, -0.4465581 51.5750204, -0.4470264 51.5751683, -0.4477044 51.5753656, -0.4478503 51.575387, -0.4479533 51.5753763, -0.4481336 51.5753283, -0.4485284 51.5750989, -0.4487773 51.5749336, -0.4490691 51.5746935, -0.4494897 51.5742401, -0.4497558 51.5741121, -0.4499446 51.5740107, -0.450039 51.5738987, -0.4502364 51.573712, -0.4501544 51.5736862, -0.4499049 51.5736066, -0.4493829 51.5735019, -0.4480616 51.5732275, -0.4475006 51.5731682, -0.4469206 51.5730929, -0.4465021 51.5730138, -0.4461912 51.5728548, -0.4461903 51.5727541, -0.4459962 51.5727247, -0.4459429 51.5725907, -0.4456678 51.5725143, -0.44539 51.5724555, -0.4452016 51.5728287, -0.4446463 51.5727348, -0.444563 51.5730183, -0.4444328 51.5733578, -0.4445674 51.5734447, -0.4445416 51.5737162, -0.4438937 51.5737167, -0.4437029 51.5737837, -0.4438917 51.5740183, -0.4438278 51.5741979, -0.4439457 51.5743542, -0.4433944 51.5745799, -0.4431963 51.5746042, -0.4429914 51.573999, -0.4433663 51.5738777, -0.4439009 51.5736136, -0.444236 51.5733886, -0.4444444 51.5729811, -0.4437855 51.5728414, -0.4437622 51.5729822, -0.4437393 51.5731205, -0.4437366 51.5731831, -0.4435736 51.5731567, -0.4434545 51.573148, -0.4433255 51.5731387, -0.4433054 51.5731053, -0.4431801 51.5728421, -0.4430324 51.5725088, -0.4428938 51.572213, -0.4426324 51.5721206, -0.4420468 51.5719319, -0.4417303 51.5717852, -0.4416855 51.5717864, -0.4415372 51.5717502, -0.4414621 51.5718319, -0.4414481 51.5719532, -0.4413269 51.5723545, -0.4412837 51.5724203, -0.4411537 51.5724685, -0.4410191 51.5724775, -0.4408573 51.572417, -0.4408492 51.5723428, -0.4408626 51.5722961, -0.4407661 51.5721945, -0.4406881 51.5721919, -0.4403666 51.571872, -0.439881 51.5721314, -0.4379639 51.5716245, -0.437384 51.5713784))",,,,golf_course,Ruislip Golf Course,"[279463369, 279463370, 9207780086, 279463371, 279463372, 279463373, 279463374, 279463375, 279463376, 279463377, 279463378, 279463379, 279463380, 279463381, 279463382, 279463383, 279463384, 279463385, 279463386, 279463387, 279463388, 279463389, 279463390, 279463392, 279463394, 279463396, 279463397, 279463398, 279463399, 279463400, 4813970312, 279463401, 279463402, 279463403, 279463404, 279463405, 279463406, 279463407, 279463408, 279463409, 279463410, 279463411, 279463412, 279463413, 279463414, 279463415, 279463416, 279463417, 279463418, 279463419, 279463420, 8445197688, 9205218833, 8445197708, 8445197709, 8445197710, 8445197711, 9732099000, 9732099001, 9732099002, 9732099003, 9732099004, 8445197687, 10151751648, 9207779993, 10151751650, 10151751651, 10151751652, 10151751653, 10151751654, 10151751659, 10151751665, 10151751666, 10151751667, 10151751664, 10151751663, 10151751660, 10151751668, 10151751661, 10151751662, 10151751658, 10151751655, 279463425, 10151751657, 9207779992, 9207779979, 8445197712, 9207779981, 9207779980, 8445197713, 9207779994, 8445197714, 8445197715, 8622143539, 9207779995, 9207779996, 9207779997, 9207779998, 9207779999, 8638836884, 8638836885, 8638836881, 8638836886, 8445197716, 9207780023, 9207780024, 9207780025, 9207780026, 279463426, 279463427, 279463428, 8638836878, 279463369]",,Ruislip,,HA4 7DQ,Ickenham Road,18 hole Par 69,18_hole,69,+44 1895 277777,https://www.hillingdon.gov.uk/index.jsp?articleid=11141,,hq,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((0.1333012 51.6060008, 0.1327526 51.6072604, 0.1326199 51.6075346, 0.1324778 51.6077999, 0.1320955 51.6080909, 0.1318374 51.6085136, 0.1315973 51.6090346, 0.1315599 51.6093285, 0.1315623 51.6096503, 0.1315994 51.6098422, 0.1319443 51.6100702, 0.1319822 51.6102766, 0.1320719 51.6104017, 0.1326866 51.610572, 0.1331491 51.6107752, 0.1337774 51.6110212, 0.1343783 51.6115406, 0.1350031 51.6121596, 0.1354472 51.6124124, 0.1359614 51.6126275, 0.1364805 51.6131536, 0.136948 51.6135112, 0.1371497 51.6136668, 0.1379635 51.6145117, 0.1385329 51.6149505, 0.1389283 51.6151539, 0.1390739 51.6152288, 0.1391068 51.615519, 0.1388402 51.6158245, 0.1384815 51.6160861, 0.1378889 51.616631, 0.1378179 51.616701, 0.1375774 51.6169381, 0.1374287 51.6174372, 0.1373998 51.6181919, 0.1373967 51.6182024, 0.1372273 51.6187686, 0.1370864 51.6192395, 0.1371147 51.6193536, 0.1372518 51.6199068, 0.1372984 51.6206468, 0.1372995 51.6206639, 0.137296 51.6208374, 0.1372925 51.6210116, 0.1372738 51.6216526, 0.1372605 51.6221075, 0.1370589 51.6227844, 0.1369718 51.6230768, 0.1369287 51.6234205, 0.1369196 51.6234931, 0.1372254 51.6237418, 0.1376417 51.6237932, 0.1390906 51.624032, 0.1394062 51.6240355, 0.1397076 51.6239863, 0.1402144 51.6238645, 0.1406963 51.6236506, 0.1413346 51.6235889, 0.1420228 51.6236825, 0.1420442 51.6236854, 0.1427306 51.6238982, 0.1433569 51.624031, 0.1441125 51.6240776, 0.1446036 51.6239845, 0.1446269 51.6239829, 0.1449057 51.6239643, 0.1452514 51.6240464, 0.1454101 51.6241622, 0.1455648 51.6242401, 0.1457691 51.6242344, 0.1459228 51.6241923, 0.1459064 51.6240489, 0.1461489 51.623853, 0.146373 51.6237481, 0.146746 51.6235335, 0.1472595 51.6231266, 0.1471804 51.6229371, 0.1470277 51.6228516, 0.1469713 51.6226861, 0.1471383 51.6225024, 0.1473031 51.6224711, 0.1474923 51.6225004, 0.1473215 51.6223838, 0.1473865 51.6222473, 0.1474881 51.622184, 0.1475938 51.622083, 0.1478504 51.6220804, 0.1479178 51.6221826, 0.1483266 51.621881, 0.1482503 51.6218042, 0.1483013 51.6217381, 0.1484122 51.6217001, 0.1485353 51.6215964, 0.1486246 51.6215609, 0.1487098 51.6215758, 0.1486644 51.6214915, 0.1486254 51.6213811, 0.1486913 51.6213033, 0.148834 51.6212896, 0.1489848 51.6213213, 0.1492287 51.6210874, 0.149252 51.6206588, 0.149364 51.6205314, 0.1493963 51.6201905, 0.1493431 51.6198057, 0.1493048 51.6195282, 0.1443306 51.6191161, 0.1439783 51.6179629, 0.1437777 51.6175487, 0.1440409 51.617121, 0.1445265 51.6166847, 0.1448725 51.6160485, 0.1454234 51.6146135, 0.1460154 51.614062, 0.145906 51.6138348, 0.1461322 51.6136542, 0.1463454 51.6135303, 0.1464602 51.6134636, 0.1462517 51.6132548, 0.1456936 51.6128282, 0.1446375 51.6122694, 0.1424976 51.6109263, 0.1416125 51.6103873, 0.1411927 51.6101261, 0.1409372 51.6099671, 0.1389552 51.6087339, 0.1385717 51.6084953, 0.1367471 51.60736, 0.1344386 51.6059235, 0.1342316 51.6060496, 0.1339656 51.6058897, 0.1336652 51.6060069, 0.1336486 51.6059897, 0.1334935 51.6058843, 0.1333012 51.6060008))",,yahoo,,golf_course,Hainault Golf Club,"[248120560, 7465104114, 7465104113, 248120559, 248120558, 7465104099, 248120557, 25489903, 25489778, 7465104180, 7465104184, 7465140185, 7465140187, 7465140188, 321518062, 7465140189, 7465140192, 7465140193, 7465104117, 7465140195, 7465140196, 321518085, 2528465128, 7465140198, 7465140200, 7465140890, 25484625, 7465140199, 7465140201, 2528465120, 25489652, 7467127129, 25487787, 7465104119, 7465104120, 7467127130, 7465104121, 2528465110, 7467127131, 25484624, 7467127086, 3089704267, 7467137933, 25743260, 7465104129, 25743252, 539064054, 25743251, 7467137932, 25484641, 3089704367, 25484640, 3089704368, 7465104143, 7465104140, 7465104141, 7465104142, 7465104144, 7467813754, 7465104145, 7465104146, 7465104147, 7465104148, 7465104149, 7467813755, 7465104150, 7465104151, 7465104152, 7465104156, 7465104155, 25742939, 7465104157, 7465104158, 7465104159, 7465104160, 7465104161, 7465104162, 7465104164, 7483345103, 7483345104, 7483345105, 7465104163, 7483345106, 7483345107, 7483345108, 7465104165, 7483345109, 7483345110, 7465104166, 7467813757, 7483345111, 7483345112, 7465104167, 7483345113, 25484622, 7483345114, 7483345115, 7483345116, 7483345117, 25767669, 7465104169, 7465104170, 7465104171, 7465104172, 7483345135, 25484621, 25484620, 2454412272, 25484627, 7465104173, 7465104174, 2454416749, 2454416741, 7465104175, 7465104176, 7465104177, 7483345228, 25484626, 7465104178, 7465104179, 2454416753, 2632799819, 2632799825, 2632799811, 7465140714, 2632799809, 7465140700, 2632799831, 25490155, 282797169, 282797170, 282797171, 738466244, 282797172, 248120560]",,Chigwell,,IG7 4QW,Romford Road,18 hole Par 70 Upper Course & 18 hole Par 72 Lower Course,36_hole,70 + 72,+44 20 8500 2131,https://www.hainaultgolfclub.co.uk/,,,1909,,,enquiries@hainaultgolfclub.co.uk,,,,,,,,,,,,,,,,,
